String,Order,Type,Importance
XYZZZX,6,XXYZZZ,0.0
XZIIYX,4,XXYZ,0.0
XZIIYZ,4,XYZZ,0.0
XZIIZY,4,XYZZ,0.0
YIZZII,3,YZZ,0.0
YIZZIX,4,XYZZ,0.0
YIZZIZ,4,YZZZ,0.0
YIZZXI,4,XYZZ,0.0
YIZZXX,5,XXYZZ,0.0
YIZZXZ,5,XYZZZ,0.0
YIZZYY,5,YYYZZ,0.0
YIZZZI,4,YZZZ,0.0
YIZZZX,5,XYZZZ,0.0
YIZZZZ,5,YZZZZ,0.0
YXIIII,2,XY,0.0
XYZYYX,6,XXYYYZ,0.0
XYZYYZ,6,XYYYZZ,0.0
YXIIXI,3,XXY,0.0
YXIIXX,4,XXXY,0.0
YXIIXZ,4,XXYZ,0.0
YXIIYY,4,XYYY,0.0
YXIIZI,3,XYZ,0.0
YXIIZX,4,XXYZ,0.0
YXIIZZ,4,XYZZ,0.0
XYZZII,4,XYZZ,0.0
XYZZIX,5,XXYZZ,0.0
XYZZIZ,5,XYZZZ,0.0
XYZZXI,5,XXYZZ,0.0
XYZZXX,6,XXXYZZ,0.0
XYZZXZ,6,XXYZZZ,0.0
XYZZYY,6,XYYYZZ,0.0
XYZXZI,5,XXYZZ,0.0
XYZXZX,6,XXXYZZ,0.0
XYZZZZ,6,XYZZZZ,0.0
YXIXII,3,XXY,0.0
YXIXIX,4,XXXY,0.0
YXIXIZ,4,XXYZ,0.0
YXIXXI,4,XXXY,0.0
YXIXXX,5,XXXXY,0.0
YXIXXZ,5,XXXYZ,0.0
YXIXYY,5,XXYYY,0.0
YXIXZI,4,XXYZ,0.0
YXIXZX,5,XXXYZ,0.0
YXIXZZ,5,XXYZZ,0.0
XYZYIY,5,XYYYZ,0.0
XYZYXY,6,XXYYYZ,0.0
XYZYYI,5,XYYYZ,0.0
XYZIXI,4,XXYZ,0.0
XYZIXX,5,XXXYZ,0.0
XYZYZY,6,XYYYZZ,0.0
YXIYIY,4,XYYY,0.0
YXIYXY,5,XXYYY,0.0
YXIYYI,4,XYYY,0.0
YXIYYX,5,XXYYY,0.0
YXIYYZ,5,XYYYZ,0.0
YXIYZY,5,XYYYZ,0.0
XYZXII,4,XXYZ,0.0
XYZXIX,5,XXXYZ,0.0
XYZXIZ,5,XXYZZ,0.0
XYZXXI,5,XXXYZ,0.0
XYZXXX,6,XXXXYZ,0.0
XYZXXZ,6,XXXYZZ,0.0
XYZXYY,6,XXYYYZ,0.0
YXXIZX,5,XXXYZ,0.0
YXXIZZ,5,XXYZZ,0.0
XYZXZZ,6,XXYZZZ,0.0
YXIZII,3,XYZ,0.0
YXIZIX,4,XXYZ,0.0
YXIZIZ,4,XYZZ,0.0
YXIZXI,4,XXYZ,0.0
YXIZXX,5,XXXYZ,0.0
YXIZXZ,5,XXYZZ,0.0
YXIZYY,5,XYYYZ,0.0
YXIZZI,4,XYZZ,0.0
YXIZZX,5,XXYZZ,0.0
YXIZZZ,5,XYZZZ,0.0
XYZIII,3,XYZ,0.0
XYZIIX,4,XXYZ,0.0
XYZIIZ,4,XYZZ,0.0
YXXXZI,5,XXXYZ,0.0
YXXXZX,6,XXXXYZ,0.0
YXXXZZ,6,XXXYZZ,0.0
XYZIXZ,5,XXYZZ,0.0
XYZIYY,5,XYYYZ,0.0
XYZIZI,4,XYZZ,0.0
XYZIZX,5,XXYZZ,0.0
XYZIZZ,5,XYZZZ,0.0
YXXIII,3,XXY,0.0
YXXIIX,4,XXXY,0.0
YXXIIZ,4,XXYZ,0.0
YXXIXI,4,XXXY,0.0
YXXIXX,5,XXXXY,0.0
YXXIXZ,5,XXXYZ,0.0
YXXIYY,5,XXYYY,0.0
YXXIZI,4,XXYZ,0.0
YXXYYX,6,XXXYYY,0.0
YXXYYZ,6,XXYYYZ,0.0
YXXYZY,6,XXYYYZ,0.0
XYYZIY,5,XYYYZ,0.0
XYYZXY,6,XXYYYZ,0.0
XYYZYI,5,XYYYZ,0.0
XYYZYX,6,XXYYYZ,0.0
XYYZYZ,6,XYYYZZ,0.0
XYYZZY,6,XYYYZZ,0.0
YXXXII,4,XXXY,0.0
YXXXIX,5,XXXXY,0.0
YXXXIZ,5,XXXYZ,0.0
YXXXXI,5,XXXXY,0.0
YXXXXX,6,XXXXXY,0.0
YXXXXZ,6,XXXXYZ,0.0
YXXXYY,6,XXXYYY,0.0
XYYXYX,6,XXXYYY,0.0
XYYXYZ,6,XXYYYZ,0.0
XYYYII,4,XYYY,0.0
XYYYIX,5,XXYYY,0.0
XYYYIZ,5,XYYYZ,0.0
XYYYXI,5,XXYYY,0.0
XYYYXX,6,XXXYYY,0.0
XYYYXZ,6,XXYYYZ,0.0
XYYYYY,6,XYYYYY,0.0
XYYYZI,5,XYYYZ,0.0
XYYYZX,6,XXYYYZ,0.0
XYYYZZ,6,XYYYZZ,0.0
YXXYIY,5,XXYYY,0.0
YXXYXY,6,XXXYYY,0.0
YXXYYI,5,XXYYY,0.0
YXYIYZ,5,XYYYZ,0.0
YXYIZY,5,XYYYZ,0.0
XYXZII,4,XXYZ,0.0
YXXZII,4,XXYZ,0.0
YXXZIX,5,XXXYZ,0.0
YXXZIZ,5,XXYZZ,0.0
YXXZXI,5,XXXYZ,0.0
YXXZXX,6,XXXXYZ,0.0
YXXZXZ,6,XXXYZZ,0.0
YXXZYY,6,XXYYYZ,0.0
YXXZZI,5,XXYZZ,0.0
YXXZZX,6,XXXYZZ,0.0
YXXZZZ,6,XXYZZZ,0.0
XYYXIY,5,XXYYY,0.0
XYYXXY,6,XXXYYY,0.0
XYYXYI,5,XXYYY,0.0
YXYXYI,5,XXYYY,0.0
YXYXYX,6,XXXYYY,0.0
YXYXYZ,6,XXYYYZ,0.0
YXYXZY,6,XXYYYZ,0.0
XYXYIY,5,XXYYY,0.0
XYYXZY,6,XXYYYZ,0.0
XYYIIY,4,XYYY,0.0
XYYIXY,5,XXYYY,0.0
XYYIYI,4,XYYY,0.0
XYYIYX,5,XXYYY,0.0
XYYIYZ,5,XYYYZ,0.0
XYYIZY,5,XYYYZ,0.0
YXYIIY,4,XYYY,0.0
YXYIXY,5,XXYYY,0.0
YXYIYI,4,XYYY,0.0
YXYIYX,5,XXYYY,0.0
YXYYYY,6,XYYYYY,0.0
YXYYZI,5,XYYYZ,0.0
YXYYZX,6,XXYYYZ,0.0
YXYYZZ,6,XYYYZZ,0.0
XYXXII,4,XXXY,0.0
XYXZIX,5,XXXYZ,0.0
XYXZIZ,5,XXYZZ,0.0
XYXZXI,5,XXXYZ,0.0
XYXZXX,6,XXXXYZ,0.0
XYXZXZ,6,XXXYZZ,0.0
XYXZYY,6,XXYYYZ,0.0
XYXZZI,5,XXYZZ,0.0
XYXZZX,6,XXXYZZ,0.0
XYXZZZ,6,XXYZZZ,0.0
YXYXIY,5,XXYYY,0.0
YXYXXY,6,XXXYYY,0.0
YXYZYI,5,XYYYZ,0.0
YXYZYX,6,XXYYYZ,0.0
YXYZYZ,6,XYYYZZ,0.0
YXYZZY,6,XYYYZZ,0.0
YXZIII,3,XYZ,0.0
XYXYXY,6,XXXYYY,0.0
XYXYYI,5,XXYYY,0.0
XYXYYX,6,XXXYYY,0.0
XYXYYZ,6,XXYYYZ,0.0
XYXYZY,6,XXYYYZ,0.0
YXYYII,4,XYYY,0.0
YXYYIX,5,XXYYY,0.0
YXYYIZ,5,XYYYZ,0.0
YXYYXI,5,XXYYY,0.0
YXYYXX,6,XXXYYY,0.0
YXYYXZ,6,XXYYYZ,0.0
XYXIIZ,4,XXYZ,0.0
XYXIXI,4,XXXY,0.0
XYXIXX,5,XXXXY,0.0
XYXIXZ,5,XXXYZ,0.0
XYXIYY,5,XXYYY,0.0
XYXXIX,5,XXXXY,0.0
XYXXIZ,5,XXXYZ,0.0
XYXXXI,5,XXXXY,0.0
XYXXXX,6,XXXXXY,0.0
XYXXXZ,6,XXXXYZ,0.0
XYXXYY,6,XXXYYY,0.0
XYXXZI,5,XXXYZ,0.0
XYXXZX,6,XXXXYZ,0.0
XYXXZZ,6,XXXYZZ,0.0
YXYZIY,5,XYYYZ,0.0
YXYZXY,6,XXYYYZ,0.0
YXZXZX,6,XXXYZZ,0.0
YXZXZZ,6,XXYZZZ,0.0
XYIZII,3,XYZ,0.0
XYIZIX,4,XXYZ,0.0
XYIZIZ,4,XYZZ,0.0
YXZIIX,4,XXYZ,0.0
YXZIIZ,4,XYZZ,0.0
YXZIXI,4,XXYZ,0.0
YXZIXX,5,XXXYZ,0.0
YXZIXZ,5,XXYZZ,0.0
YXZIYY,5,XYYYZ,0.0
YXZIZI,4,XYZZ,0.0
YXZIZX,5,XXYZZ,0.0
YXZIZZ,5,XYZZZ,0.0
XYXIII,3,XXY,0.0
XYXIIX,4,XXXY,0.0
YXZYYI,5,XYYYZ,0.0
YXZYYX,6,XXYYYZ,0.0
YXZYYZ,6,XYYYZZ,0.0
YXZYZY,6,XYYYZZ,0.0
XYIYIY,4,XYYY,0.0
XYXIZI,4,XXYZ,0.0
XYXIZX,5,XXXYZ,0.0
XYXIZZ,5,XXYZZ,0.0
YXZXII,4,XXYZ,0.0
YXZXIX,5,XXXYZ,0.0
YXZXIZ,5,XXYZZ,0.0
YXZXXI,5,XXXYZ,0.0
YXZXXX,6,XXXXYZ,0.0
YXZXXZ,6,XXXYZZ,0.0
YXZXYY,6,XXYYYZ,0.0
YXZXZI,5,XXYZZ,0.0
YXZZXX,6,XXXYZZ,0.0
YXZZXZ,6,XXYZZZ,0.0
YXZZYY,6,XYYYZZ,0.0
YXZZZI,5,XYZZZ,0.0
YXZZZX,6,XXYZZZ,0.0
YXZZZZ,6,XYZZZZ,0.0
XYIXII,3,XXY,0.0
XYIZXI,4,XXYZ,0.0
XYIZXX,5,XXXYZ,0.0
XYIZXZ,5,XXYZZ,0.0
XYIZYY,5,XYYYZ,0.0
XYIZZI,4,XYZZ,0.0
XYIZZX,5,XXYZZ,0.0
XYIZZZ,5,XYZZZ,0.0
YXZYIY,5,XYYYZ,0.0
YXZYXY,6,XXYYYZ,0.0
XYIXZZ,5,XXYZZ,0.0
YYIIIY,3,YYY,0.0
YYIIXY,4,XYYY,0.0
YYIIYI,3,YYY,0.0
YYIIYX,4,XYYY,0.0
YYIIYZ,4,YYYZ,0.0
YYIIZY,4,YYYZ,0.0
XYIYXY,5,XXYYY,0.0
XYIYYI,4,XYYY,0.0
XYIYYX,5,XXYYY,0.0
XYIYYZ,5,XYYYZ,0.0
XYIYZY,5,XYYYZ,0.0
YXZZII,4,XYZZ,0.0
YXZZIX,5,XXYZZ,0.0
YXZZIZ,5,XYZZZ,0.0
YXZZXI,5,XXYZZ,0.0
XYIIZX,4,XXYZ,0.0
XYIIZZ,4,XYZZ,0.0
YYIXIY,4,XYYY,0.0
YYIXXY,5,XXYYY,0.0
YYIXYI,4,XYYY,0.0
YYIXYX,5,XXYYY,0.0
YYIXYZ,5,XYYYZ,0.0
YYIXZY,5,XYYYZ,0.0
XYIXIX,4,XXXY,0.0
XYIXIZ,4,XXYZ,0.0
XYIXXI,4,XXXY,0.0
XYIXXX,5,XXXXY,0.0
XYIXXZ,5,XXXYZ,0.0
XYIXYY,5,XXYYY,0.0
XYIXZI,4,XXYZ,0.0
XYIXZX,5,XXXYZ,0.0
YYIYIZ,4,YYYZ,0.0
YYIYXI,4,XYYY,0.0
YYIYXX,5,XXYYY,0.0
YYIYXZ,5,XYYYZ,0.0
YYIYYY,5,YYYYY,0.0
YYIYZI,4,YYYZ,0.0
YYIYZX,5,XYYYZ,0.0
YYIYZZ,5,YYYZZ,0.0
XYIIII,2,XY,0.0
XYIIIX,3,XXY,0.0
XYIIIZ,3,XYZ,0.0
XYIIXI,3,XXY,0.0
XYIIXX,4,XXXY,0.0
XYIIXZ,4,XXYZ,0.0
XYIIYY,4,XYYY,0.0
XYIIZI,3,XYZ,0.0
XXZYZX,6,XXXYZZ,0.0
XXZYZZ,6,XXYZZZ,0.0
YYIZIY,4,YYYZ,0.0
YYIZXY,5,XYYYZ,0.0
YYIZYI,4,YYYZ,0.0
YYIZYX,5,XYYYZ,0.0
YYIZYZ,5,YYYZZ,0.0
YYIZZY,5,YYYZZ,0.0
XXZZIY,5,XXYZZ,0.0
XXZZXY,6,XXXYZZ,0.0
XXZZYI,5,XXYZZ,0.0
XXZZYX,6,XXXYZZ,0.0
XXZZYZ,6,XXYZZZ,0.0
XXZZZY,6,XXYZZZ,0.0
YYIYII,3,YYY,0.0
YYIYIX,4,XYYY,0.0
YYXIYI,4,XYYY,0.0
YYXIYX,5,XXYYY,0.0
YYXIYZ,5,XYYYZ,0.0
YYXIZY,5,XYYYZ,0.0
XXZIIY,4,XXYZ,0.0
XXZIXY,5,XXXYZ,0.0
XXZIYI,4,XXYZ,0.0
XXZIYX,5,XXXYZ,0.0
XXZYII,4,XXYZ,0.0
XXZYIX,5,XXXYZ,0.0
XXZYIZ,5,XXYZZ,0.0
XXZYXI,5,XXXYZ,0.0
XXZYXX,6,XXXXYZ,0.0
XXZYXZ,6,XXXYZZ,0.0
XXZYYY,6,XXYYYZ,0.0
XXZYZI,5,XXYZZ,0.0
XXYZII,4,XXYZ,0.0
XXYZIX,5,XXXYZ,0.0
XXYZIZ,5,XXYZZ,0.0
XXYZXI,5,XXXYZ,0.0
XXYZXX,6,XXXXYZ,0.0
XXYZXZ,6,XXXYZZ,0.0
XXYZYY,6,XXYYYZ,0.0
XXYZZI,5,XXYZZ,0.0
XXZXIY,5,XXXYZ,0.0
XXZXXY,6,XXXXYZ,0.0
XXZXYI,5,XXXYZ,0.0
XXZXYX,6,XXXXYZ,0.0
XXZXYZ,6,XXXYZZ,0.0
XXZXZY,6,XXXYZZ,0.0
YYXIIY,4,XYYY,0.0
YYXIXY,5,XXYYY,0.0
YYXYYY,6,XYYYYY,0.0
YYXYZI,5,XYYYZ,0.0
YYXYZX,6,XXYYYZ,0.0
YYXYZZ,6,XYYYZZ,0.0
XXYYIY,5,XXYYY,0.0
XXYYXY,6,XXXYYY,0.0
XXYYYI,5,XXYYY,0.0
XXYYYX,6,XXXYYY,0.0
XXZIYZ,5,XXYZZ,0.0
XXZIZY,5,XXYZZ,0.0
YYXXIY,5,XXYYY,0.0
YYXXXY,6,XXXYYY,0.0
YYXXYI,5,XXYYY,0.0
YYXXYX,6,XXXYYY,0.0
YYXXYZ,6,XXYYYZ,0.0
YYXXZY,6,XXYYYZ,0.0
XXYXII,4,XXXY,0.0
XXYXIX,5,XXXXY,0.0
XXYXIZ,5,XXXYZ,0.0
XXYXXI,5,XXXXY,0.0
XXYXXX,6,XXXXXY,0.0
XXYXXZ,6,XXXXYZ,0.0
XXYXYY,6,XXXYYY,0.0
XXYXZI,5,XXXYZ,0.0
XXYZZX,6,XXXYZZ,0.0
XXYZZZ,6,XXYZZZ,0.0
YYXYII,4,XYYY,0.0
YYXYIX,5,XXYYY,0.0
YYXYIZ,5,XYYYZ,0.0
YYXYXI,5,XXYYY,0.0
YYXYXX,6,XXXYYY,0.0
YYXYXZ,6,XXYYYZ,0.0
YYYIYY,5,YYYYY,0.0
YYYIZI,4,YYYZ,0.0
YYYIZX,5,XYYYZ,0.0
YYYIZZ,5,YYYZZ,0.0
XXYIII,3,XXY,0.0
XXYIIX,4,XXXY,0.0
XXYIIZ,4,XXYZ,0.0
XXYIXI,4,XXXY,0.0
XXYYYZ,6,XXYYYZ,0.0
XXYYZY,6,XXYYYZ,0.0
YYXZIY,5,XYYYZ,0.0
YYXZXY,6,XXYYYZ,0.0
YYXZYI,5,XYYYZ,0.0
YYXZYX,6,XXYYYZ,0.0
YYXZYZ,6,XYYYZZ,0.0
YYXZZY,6,XYYYZZ,0.0
YYYXIZ,5,XYYYZ,0.0
YYYXXI,5,XXYYY,0.0
YYYXXX,6,XXXYYY,0.0
YYYXXZ,6,XXYYYZ,0.0
YYYXYY,6,XYYYYY,0.0
YYYXZI,5,XYYYZ,0.0
YYYXZX,6,XXYYYZ,0.0
YYYXZZ,6,XYYYZZ,0.0
XXYXZX,6,XXXXYZ,0.0
XXYXZZ,6,XXXYZZ,0.0
YYYIII,3,YYY,0.0
YYYIIX,4,XYYY,0.0
YYYIIZ,4,YYYZ,0.0
YYYIXI,4,XYYY,0.0
YYYIXX,5,XXYYY,0.0
YYYIXZ,5,XYYYZ,0.0
YYYYYI,5,YYYYY,0.0
YYYYYX,6,XYYYYY,0.0
YYYYYZ,6,YYYYYZ,0.0
YYYYZY,6,YYYYYZ,0.0
XXXYII,4,XXXY,0.0
XXXYIX,5,XXXXY,0.0
XXXYIZ,5,XXXYZ,0.0
XXXYXI,5,XXXXY,0.0
XXYIXX,5,XXXXY,0.0
XXYIXZ,5,XXXYZ,0.0
XXYIYY,5,XXYYY,0.0
XXYIZI,4,XXYZ,0.0
XXYIZX,5,XXXYZ,0.0
XXYIZZ,5,XXYZZ,0.0
YYYXII,4,XYYY,0.0
YYYXIX,5,XXYYY,0.0
YYYZIZ,5,YYYZZ,0.0
YYYZXI,5,XYYYZ,0.0
YYYZXX,6,XXYYYZ,0.0
YYYZXZ,6,XYYYZZ,0.0
YYYZYY,6,YYYYYZ,0.0
YYYZZI,5,YYYZZ,0.0
YYYZZX,6,XYYYZZ,0.0
YYYZZZ,6,YYYZZZ,0.0
XXXZIY,5,XXXYZ,0.0
XXXZXY,6,XXXXYZ,0.0
XXXZYI,5,XXXYZ,0.0
XXXZYX,6,XXXXYZ,0.0
XXXZYZ,6,XXXYZZ,0.0
XXXZZY,6,XXXYZZ,0.0
YYYYIY,5,YYYYY,0.0
YYYYXY,6,XYYYYY,0.0
YYZIYI,4,YYYZ,0.0
YYZIYX,5,XYYYZ,0.0
YYZIYZ,5,YYYZZ,0.0
YYZIZY,5,YYYZZ,0.0
XXXIIY,4,XXXY,0.0
XXXIXY,5,XXXXY,0.0
XXXIYI,4,XXXY,0.0
XXXIYX,5,XXXXY,0.0
XXXYXX,6,XXXXXY,0.0
XXXYXZ,6,XXXXYZ,0.0
XXXYYY,6,XXXYYY,0.0
XXXYZI,5,XXXYZ,0.0
XXXYZX,6,XXXXYZ,0.0
XXXYZZ,6,XXXYZZ,0.0
YYYZII,4,YYYZ,0.0
YYYZIX,5,XYYYZ,0.0
YYZXIY,5,XYYYZ,0.0
YYZXXY,6,XXYYYZ,0.0
YYZXYI,5,XYYYZ,0.0
YYZXYX,6,XXYYYZ,0.0
YYZXYZ,6,XYYYZZ,0.0
YYZXZY,6,XYYYZZ,0.0
YYZYII,4,YYYZ,0.0
YYZYIX,5,XYYYZ,0.0
XXXXIY,5,XXXXY,0.0
XXXXXY,6,XXXXXY,0.0
XXXXYI,5,XXXXY,0.0
XXXXYX,6,XXXXXY,0.0
XXXXYZ,6,XXXXYZ,0.0
XXXXZY,6,XXXXYZ,0.0
YYZIIY,4,YYYZ,0.0
YYZIXY,5,XYYYZ,0.0
XXIYII,3,XXY,0.0
XXIYIX,4,XXXY,0.0
XXIYIZ,4,XXYZ,0.0
XXIYXI,4,XXXY,0.0
XXIYXX,5,XXXXY,0.0
XXIYXZ,5,XXXYZ,0.0
XXIYYY,5,XXYYY,0.0
XXIYZI,4,XXYZ,0.0
XXXIYZ,5,XXXYZ,0.0
XXXIZY,5,XXXYZ,0.0
XXIZIY,4,XXYZ,0.0
XXIZXY,5,XXXYZ,0.0
XXIZYI,4,XXYZ,0.0
XXIZYX,5,XXXYZ,0.0
XXIZYZ,5,XXYZZ,0.0
XXIZZY,5,XXYZZ,0.0
YYZZIY,5,YYYZZ,0.0
YYZZXY,6,XYYYZZ,0.0
YYZZYI,5,YYYZZ,0.0
YYZZYX,6,XYYYZZ,0.0
YYZZYZ,6,YYYZZZ,0.0
YYZZZY,6,YYYZZZ,0.0
XXIIIY,3,XXY,0.0
XXIIXY,4,XXXY,0.0
YYZYIZ,5,YYYZZ,0.0
YYZYXI,5,XYYYZ,0.0
YYZYXX,6,XXYYYZ,0.0
YYZYXZ,6,XYYYZZ,0.0
YYZYYY,6,YYYYYZ,0.0
YYZYZI,5,YYYZZ,0.0
YYZYZX,6,XYYYZZ,0.0
YYZYZZ,6,YYYZZZ,0.0
YZIIXI,3,XYZ,0.0
YZIIXX,4,XXYZ,0.0
YZIIXZ,4,XYZZ,0.0
YZIIYY,4,YYYZ,0.0
YZIIZI,3,YZZ,0.0
YZIIZX,4,XYZZ,0.0
YZIIZZ,4,YZZZ,0.0
XIZZIY,4,XYZZ,0.0
XXIYZX,5,XXXYZ,0.0
XXIYZZ,5,XXYZZ,0.0
XXIXIY,4,XXXY,0.0
XXIXXY,5,XXXXY,0.0
XXIXYI,4,XXXY,0.0
XXIXYX,5,XXXXY,0.0
XXIXYZ,5,XXXYZ,0.0
XXIXZY,5,XXXYZ,0.0
YZIXIZ,4,XYZZ,0.0
YZIXXI,4,XXYZ,0.0
YZIXXX,5,XXXYZ,0.0
YZIXXZ,5,XXYZZ,0.0
YZIXYY,5,XYYYZ,0.0
YZIXZI,4,XYZZ,0.0
YZIXZX,5,XXYZZ,0.0
YZIXZZ,5,XYZZZ,0.0
XIZYII,3,XYZ,0.0
XXIIYI,3,XXY,0.0
XXIIYX,4,XXXY,0.0
XXIIYZ,4,XXYZ,0.0
XXIIZY,4,XXYZ,0.0
YZIIII,2,YZ,0.0
YZIIIX,3,XYZ,0.0
YZIIIZ,3,YZZ,0.0
XIZYZX,5,XXYZZ,0.0
XIZYZZ,5,XYZZZ,0.0
YZIYIY,4,YYYZ,0.0
YZIYXY,5,XYYYZ,0.0
YZIYYI,4,YYYZ,0.0
YZIYYX,5,XYYYZ,0.0
YZIYYZ,5,YYYZZ,0.0
YZIYZY,5,YYYZZ,0.0
XIZXIY,4,XXYZ,0.0
XIZZXY,5,XXYZZ,0.0
XIZZYI,4,XYZZ,0.0
XIZZYX,5,XXYZZ,0.0
XIZZYZ,5,XYZZZ,0.0
XIZZZY,5,XYZZZ,0.0
YZIXII,3,XYZ,0.0
YZIXIX,4,XXYZ,0.0
YZIZIZ,4,YZZZ,0.0
YZIZXI,4,XYZZ,0.0
YZIZXX,5,XXYZZ,0.0
YZIZXZ,5,XYZZZ,0.0
YZIZYY,5,YYYZZ,0.0
YZIZZI,4,YZZZ,0.0
YZIZZX,5,XYZZZ,0.0
YZIZZZ,5,YZZZZ,0.0
XIZIIY,3,XYZ,0.0
XIZYIX,4,XXYZ,0.0
XIZYIZ,4,XYZZ,0.0
XIZYXI,4,XXYZ,0.0
XIZYXX,5,XXXYZ,0.0
XIZYXZ,5,XXYZZ,0.0
XIZYYY,5,XYYYZ,0.0
XIZYZI,4,XYZZ,0.0
YZXIIX,4,XXYZ,0.0
YZXIIZ,4,XYZZ,0.0
YZXIXI,4,XXYZ,0.0
YZXIXX,5,XXXYZ,0.0
YZXIXZ,5,XXYZZ,0.0
YZXIYY,5,XYYYZ,0.0
YZXIZI,4,XYZZ,0.0
YZXIZX,5,XXYZZ,0.0
YZXIZZ,5,XYZZZ,0.0
XIZXXY,5,XXXYZ,0.0
XIZXYI,4,XXYZ,0.0
XIZXYX,5,XXXYZ,0.0
XIZXYZ,5,XXYZZ,0.0
XIZXZY,5,XXYZZ,0.0
YZIZII,3,YZZ,0.0
YZIZIX,4,XYZZ,0.0
YZXXYY,6,XXYYYZ,0.0
YZXXZI,5,XXYZZ,0.0
YZXXZX,6,XXXYZZ,0.0
YZXXZZ,6,XXYZZZ,0.0
XIYZII,3,XYZ,0.0
XIYZIX,4,XXYZ,0.0
XIYZIZ,4,XYZZ,0.0
XIYZXI,4,XXYZ,0.0
XIYZXX,5,XXXYZ,0.0
XIYZXZ,5,XXYZZ,0.0
XIZIXY,4,XXYZ,0.0
XIZIYI,3,XYZ,0.0
XIZIYX,4,XXYZ,0.0
XIZIYZ,4,XYZZ,0.0
XIZIZY,4,XYZZ,0.0
YZXIII,3,XYZ,0.0
YZXYIY,5,XYYYZ,0.0
YZXYXY,6,XXYYYZ,0.0
YZXYYI,5,XYYYZ,0.0
YZXYYX,6,XXYYYZ,0.0
YZXYYZ,6,XYYYZZ,0.0
YZXYZY,6,XYYYZZ,0.0
XIYYIY,4,XYYY,0.0
XIYYXY,5,XXYYY,0.0
XIYYYI,4,XYYY,0.0
XIYYYX,5,XXYYY,0.0
YZXXII,4,XXYZ,0.0
YZXXIX,5,XXXYZ,0.0
YZXXIZ,5,XXYZZ,0.0
YZXXXI,5,XXXYZ,0.0
YZXXXX,6,XXXXYZ,0.0
YZXXXZ,6,XXXYZZ,0.0
YZXZIZ,5,XYZZZ,0.0
YZXZXI,5,XXYZZ,0.0
YZXZXX,6,XXXYZZ,0.0
YZXZXZ,6,XXYZZZ,0.0
YZXZYY,6,XYYYZZ,0.0
YZXZZI,5,XYZZZ,0.0
YZXZZX,6,XXYZZZ,0.0
YZXZZZ,6,XYZZZZ,0.0
XIYXII,3,XXY,0.0
XIYXIX,4,XXXY,0.0
XIYXIZ,4,XXYZ,0.0
XIYXXI,4,XXXY,0.0
XIYZYY,5,XYYYZ,0.0
XIYZZI,4,XYZZ,0.0
XIYZZX,5,XXYZZ,0.0
XIYZZZ,5,XYZZZ,0.0
XIYXZX,5,XXXYZ,0.0
XIYXZZ,5,XXYZZ,0.0
YZYIIY,4,YYYZ,0.0
YZYIXY,5,XYYYZ,0.0
YZYIYI,4,YYYZ,0.0
YZYIYX,5,XYYYZ,0.0
YZYIYZ,5,YYYZZ,0.0
YZYIZY,5,YYYZZ,0.0
XIYIII,2,XY,0.0
XIYIIX,3,XXY,0.0
XIYIIZ,3,XYZ,0.0
XIYIXI,3,XXY,0.0
XIYYYZ,5,XYYYZ,0.0
XIYYZY,5,XYYYZ,0.0
YZXZII,4,XYZZ,0.0
YZXZIX,5,XXYZZ,0.0
XIYIZX,4,XXYZ,0.0
XIYIZZ,4,XYZZ,0.0
YZYXIY,5,XYYYZ,0.0
YZYXXY,6,XXYYYZ,0.0
YZYXYI,5,XYYYZ,0.0
YZYXYX,6,XXYYYZ,0.0
YZYXYZ,6,XYYYZZ,0.0
YZYXZY,6,XYYYZZ,0.0
XIXZIY,4,XXYZ,0.0
XIXZXY,5,XXXYZ,0.0
XIXZYI,4,XXYZ,0.0
XIXZYX,5,XXXYZ,0.0
XIYXXX,5,XXXXY,0.0
XIYXXZ,5,XXXYZ,0.0
XIYXYY,5,XXYYY,0.0
XIYXZI,4,XXYZ,0.0
YZYYIX,5,XYYYZ,0.0
YZYYIZ,5,YYYZZ,0.0
YZYYXI,5,XYYYZ,0.0
YZYYXX,6,XXYYYZ,0.0
YZYYXZ,6,XYYYZZ,0.0
YZYYYY,6,YYYYYZ,0.0
YZYYZI,5,YYYZZ,0.0
YZYYZX,6,XYYYZZ,0.0
YZYYZZ,6,YYYZZZ,0.0
XIXYII,3,XXY,0.0
XIXYIX,4,XXXY,0.0
XIXYIZ,4,XXYZ,0.0
XIYIXX,4,XXXY,0.0
XIYIXZ,4,XXYZ,0.0
XIYIYY,4,XYYY,0.0
XIYIZI,3,XYZ,0.0
XIXYXZ,5,XXXYZ,0.0
XIXYYY,5,XXYYY,0.0
XIXYZI,4,XXYZ,0.0
XIXYZX,5,XXXYZ,0.0
XIXYZZ,5,XXYZZ,0.0
YZYZIY,5,YYYZZ,0.0
YZYZXY,6,XYYYZZ,0.0
YZYZYI,5,YYYZZ,0.0
YZYZYX,6,XYYYZZ,0.0
YZYZYZ,6,YYYZZZ,0.0
YZYZZY,6,YYYZZZ,0.0
XIXXIY,4,XXXY,0.0
XIXXXY,5,XXXXY,0.0
XIXZYZ,5,XXYZZ,0.0
XIXZZY,5,XXYZZ,0.0
YZYYII,4,YYYZ,0.0
XIXXYX,5,XXXXY,0.0
XIXXYZ,5,XXXYZ,0.0
XIXXZY,5,XXXYZ,0.0
